text	label
Getting your report . Consumers in Arizona and 12 other Western states can order free credit reports starting today. Residents in other states will be able to make similar requests at various times in 2005.	Business
Babson finishes strong to reach NCAA tourney . For the 19th time in the program's history, the Babson College men's soccer team has advanced to the NCAA Division 3 tournament. Coached by Jon Anderson, a member of Babson's first (of three) national championship team in 1975, the Beavers started with a 4-3-1 record but bounced back to win 11 of their last 12 matches, including victories over nationally ...	Sports
Defending champ Gambill falls in Delray Beach . Delray Beach, FL (Sports Network) - Defending champion Jan-Michael Gambill of the United States was upended by Croatian Mario Ancic during first round action of the International Tennis Championships on Monday.	Sports
New artists, cost cuts and digital growth cheer EMI . EMI overcame an 11.4 per cent fall in sales to deliver increased profits and margins in the six months to the end of September, it announced yesterday.	Business
Microsoft heats up search engine war . The launch of Microsoft #39;s new search engine has ignited a new war for control of the Internet, according to analysts. A global beta, or test version of MSN Search, was launched on Thursday in 26 markets and 	Sci/Tech
Manmohan arrives on two-day visit to Assam . Guwahati, Nov. 21 (PTI): Prime Minister Manmohan Singh, arrived here today from Manipur on a two-day visit to Assam amidst tight security.	World
IBM says supercomputer breaks speed record . NEW YORK - IBM is claiming unofficial bragging rights as owner of the world #39;s fastest supercomputer. IBM says its still-unfinished  quot;BlueGene System quot; can sustain speeds of 36 teraflops.	Business
Kohl's Reconnects With Mothers . The specialty department store chain goes back to basics to get in touch with its customer base.	Business
POP Goes the Gmail .  quot;It #39;s your mail, quot; the Google Web site said.  quot;You should be able to choose how and where you read it. You can even switch to other e-mail services without having to worry about losing access to your messages.	Sci/Tech
O #39;Rourke more then stats and hairstyles . Soccer is a sport with a field 80 yards wide by 120 yards long, and 22 players running for 90 minutes. Often times the only players that stand out are the ones that put up  #39;big #39; numbers, scoring goals and setting up others.	Sports
"Delta Aims to Cut Jobs 12, Drop a Hub and Reduce Pay . Delta said it would cut 12 percent of its work force and that a bankruptcy filing was ""a real possibility."""	Business
CBA poised to move into China . THE Commonwealth Bank is set to become the first Australian financial institution to enter mainland China #39;s commercial and retail banking sector.	Business
Rain Brings Back Bad Memories for Vols (AP) . AP - Playing in the rain against Florida brings back some bad memories for Tennessee.	Sports
Alaskans to Vote on Legalizing Marijuana (Reuters) . Reuters - Voters in Alaska will decide on\Tuesday whether to make their state the first in the country to\legalize the sale, possession or use of marijuana by adults.	World
Cambodians welcome their new king . Cambodia is celebrating the arrival of its first new monarch in 60 years, as King Norodom Sihamoni returns home to assume the throne abdicated by his ailing father.	World
Glenmorangie in Takeover Talks . Whisky distiller Glenmorangie said today it was in talks with a number of potential suitors about a takeover. The firm, one of the largest remaining independent companies 	Business
A failure to communicate . No, these aren #39;t allegations against University of Florida football players; they #39;re allegations against the University of Florida football coach.	Sports
Epstein brushes aside Pedro rips . Over the last couple of days, former Red Sox ace Pedro Martinez certainly laid the groundwork for what could have been a pretty engaging war of words with his ex-employers.	Sports
"Britain Suspends Flu Maker's License .  NEW YORK (Reuters) - The British government has suspended  the manufacturing license of Chiron Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CHIR.O target=/stocks/quickinfo/fullquote""&gt;CHIR.O&lt;/A&gt;, which makes  nearly half the U.S. supply of flu vaccine, cable television  station CNBC said on Tuesday."	Business
Executives Say MCI Is Looking for Buyers . MCI, the troubled telecommunications company, has quietly begun shopping itself to potential buyers, executives involved in the sale process said.	Business
Utah hires Whittingham to replace Meyer . Utah defensive coordinator Kyle Whittingham was hired as the school #39;s football coach to replace Urban Meyer. Whittingham rejected an offer from rival BYU to take the Utes #39; job.	Sports
The Disco Ball of Failed Hopes and Other Tales From Inside Intel . The legendary chipmaker has cancelled a succession of high-profile projects, replaced managers and fallen behind a key competitor.	Sci/Tech
Ruano Pascual, Suarez Win Women's Doubles (AP) . AP - Virginia Ruano Pascual and Paola Suarez won their third straight U.S. Open women's doubles title by beating singles champion Svetlana Kuznetsova and Elena Likhovtseva 6-4, 7-5 Sunday.	Sports
SIA: Chip sales in-line with historic trends . NEW YORK, September 30 (newratings.com) - Global semiconductor sales increased to \$18.2 billion in August this year, representing 34.	Business
Group released from siege school . Hostage-takers free 32 women and children but are still holding more than 300  people at a school in Russia.	World
Souness wants passionate Newcastle start . Graeme Souness will demand his players play with passion as he begins his reign as Newcastle United manager. Newcastle face Hapoel Bnei Sakhnin in tonight #39;s UEFA Cup clash and Souness said:  quot;I #39;m aware Bobby had an 8-0 win in his first game in charge.	Sports
Rams Hold Another Physical Workout (AP) . AP - It worked for the St. Louis Rams last week, so Wednesday was another good day for full-contact scrimmaging.	Sports
News and Trends . The presidential campaign is not the only race that #39;s being hotly contested these days. Consider the battle of titans underway as the two largest computer hardware firms in the world -- IBM and HP -- duke 	Sci/Tech
NEWS SNAP: Natl Grid Sells Gas Assets For GBP5.8 Bln . LONDON (Dow Jones)--UK power and gas system operator National Grid Transco PLC (NGT.LN) Tuesday said it will return GBP2 billion, or 65 pence a share, to its shareholders after selling four 	Business
Eastman rebuffs Sendra jibe . European middleweight champion Howard Eastman has stepped up his war of words ahead of his fight with Spain #39;s Jorge Sendra on 24 September.	Sports
Capital Radio, GWR May Create Bigger Competitor for Chrysalis . Capital Radio Plc and GWR Group Plc #39;s merger discussions may enlarge the UK #39;s largest commercial radio broadcaster and create a bigger competitor for Chrysalis Group Plc and Emap Plc.	Business
"Google Releases Desktop Search Tool . Google released a free tool today that lets people simultaneously search the Web and their personal computers for information, a move analysts described as a potential blow to rivals. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"	Sci/Tech
Consumer Prices Up Modestly; Housing Dips (AP) . AP - Consumer prices rose by a modest 0.2 percent in September as a decline in prices for new cars and airline fares helped to temper a rise in costs for medical care, gasoline and fuel oil.	Business
Rebuked Lawmaker Withstands Calls to Step Aside (Reuters) . Reuters - House of Representatives Majority\Leader Tom DeLay, admonished twice in six days by his chamber's\ethics committee, withstood calls on Thursday by rival\Democrats and citizen groups that he step aside.	World
SAP gains \$35 mln Postal Service deal . LOS ANGELES (CBS.MW) -- SAP won a multi-year deal to provide technology to overhaul the US Postal Service #39;s human-resources system, the German corporate software giant said Monday.	Sci/Tech
Bombings, Gun Attacks in India Kill 44 . GAUHATI, India - In a shattering series of attacks, suspected separatists hit nine targets - a railroad station and eight markets - with bombs and gunfire across two states in northeastern India on Saturday, killing more than 40 people.    The violence was some of the deadliest to hit this ethnic patchwork region, where more than three dozen insurgent groups have been active - including one of Asia's longest running separatist conflicts, dating to shortly before India gained independence from Britain in 1947...	World
More than just tennis . The atmosphere suits certain players. While others have to learn to deal with the unique situations that a New York crowd promote.	Sports
Sadr Militia Still Controls Iraq Shrine - Witness .  NAJAF, Iraq (Reuters) - Shi'ite fighters appeared to be in  control of a holy shrine in Najaf on Friday hours after Iraq's  interim government said it had overcome a bloody uprising by  seizing the Imam Ali mosque without a shot being fired.	World
Alabama to Vote on Segregation Language (AP) . AP - Fifty years after the U.S. Supreme Court decision outlawing school segregation, an Alabama law mandating racially separate classrooms is still on the books.	World
Darfur Still Troubled as UN Deadline Runs Out .  KHARTOUM (Reuters) - A U.N.-imposed deadline for Sudan to  prove it can protect the people of strifetorn Darfur ran out on  Monday, but international officials said the violence was far  from over.	World
"Schwarzenegger Lauds Bush on Terror Fight (AP) . AP - California Gov. Arnold Schwarzenegger drew on his childhood in Soviet-occupied Austria to endorse President Bush's war on terror. ""Terrorism is more insidious than communism,"" the bodybuilder-turned-politician said Tuesday in a speech to the Republican convention."	World
China #39;s e-crackdown . Citing its concern for the effects of violent and pornographic content on China #39;s impressionable youth, Beijing permanently closed down 1,600 Internet cafes and suspended the operations of another 18,000 between February and August.	Sci/Tech
Detroit Tigers Team Report - September 22 . (Sports Network) - The Detroit Tigers continue their three-game series with the Cleveland Indians in tonight #39;s rubber match at Comerica Park.	Sports
Economy: Raspy Second Wind . After a batch of stronger-than-expected economic reports lately, some pundits have declared the  quot;soft patch quot; dead. In fact, it could make an unwelcome return in the coming months.	Business
Markham #39;s ATI Tech triples profit . MARKHAM (CP) - Graphics chip maker ATI Technologies Inc. says its fourth-quarter profit almost tripled to \$61.2 million US as revenue soared 50 per cent.	Business
Iran Suspends Uranium Enrichment . Iran has suspended uranium enrichment and all related activities, state-run radio reported Monday, honoring an agreement with Europe designed to head off possible U.N. sanctions.	World
Sadly for Yanks, no rest for weary . Instead of resembling the Yankees #39; best pitcher of the second half, Orlando Hernandez on Friday looked more like someone desperately fighting a weak shoulder.	Sports
Leiter leaves Mets . Al Leiter heard all the right things from the Florida Marlins. That was the reason he chose to move south and leave the New York Mets.	Sports
Venezuelans vote on Chavez rule . A referendum is under way in Venezuela to decide if President Hugo Chavez should remain in office.	World
Microsoft unveils Windows XP for India . Microsoft Corp. announced Wednesday that it would offer a low-cost, localized version of its Windows XP operating system in India to tap the large market potential in this 	Sci/Tech
Observers speculate on Mideast peace process without Arafat . When Rabbi Jonathan Gerard traveled to Israel in 1996 his group took a bus to the border of Gaza and, led by armed Palestinian guards through throngs of Palestinians, met with Yasser Arafat.	World
Taiwan Nervous That China Embargo May End (AP) . AP - Taiwan is getting jittery about a new push within the European Union to lift a 15-year embargo on weapons sales to China  #151; the communist giant that's been threatening to attack this tiny democratic island.	World
New Fossil May Be Close Ancestor of Great Apes and Humans . A husband-wife fossil-hunting team in Spain has excavated the skeleton of a 13 million-year-old creature they believe is close to the last common ancestor of modern great apes and humans.	Sci/Tech
Ukraine in Crisis, Could Face Disaster, PM Says .  KIEV (Reuters) - Prime Minister Viktor Yanukovich, facing a  new election battle against a liberal challenger buoyed by vast  street protests, said on Thursday Ukraine had been cast into a  crisis which could turn to disaster after the new vote.	World
Oil weighs on blue chips, eBay results boost techs . NEW YORK Stocks were mixed in a volatile session yesterday, with blue chips weighed down by oil prices and a new investigation of the insurance industry.	Business
Nortel shares down following news of RCMP probe . TORONTO - Shares of Nortel Networks dipped on the TSX in the wake of news the RCMP has launched an investigation into accounting practices at the telecommunications company. 	Business
Hurricane Jeanne forces rescheduling . Arizona at Atlanta, 11 am Philadelphia at Detroit, 11 am Cleveland at NY Giants, 11 am Houston at Kansas City, 11 am New Orleans at St.	Sports
Red Hat upgrades security . Update to Enterprise Linux 3 also includes support for IBM Power5 servers, new driver support and bug fixes.	Sci/Tech
Spirit captures some evidence that underground source created rock &lt;b&gt;...&lt;/b&gt; . NASA #39;s older Martian robotic rover, Spirit, has found evidence that underground water changed a major rock formation called the Columbia Hills, scientists said Thursday.	Sci/Tech
IBM And Intel To Open Access To BladeCenter Specs . The move will make it easier for third-party hardware and software providers to create BladeCenter-compatible products, giving the server-blade market a boost.	Sci/Tech
Raptors reportedly considering Carter trade . The Portland Trail Blazers and Toronto Raptors are reportedly talking about a seven-player blockbuster trade involving Vince Carter that could amount to a wish granted for the disgruntled superstar, according to a broadcast report.	Sports
Stocks Rise; Healthcare Sector Climbs .  NEW YORK (Reuters) - U.S. stocks rose on Wednesday, a day  after a sharp sell-off, as value investors picked up shares in  lagging sectors such as healthcare.	Business
FA to check Cech comments . The Football Association is to look into comments Chelsea goalkeeper Petr Cech is alleged to have made about Graham Poll, and his decision to allow Arsenal #39;s controversial second goal at the weekend.	Sports
Tarantino to star in Muppets film . Kill Bill director Quentin Tarantino is to appear in a Muppets film based on The Wizard of Oz.	World
NASA Urged for Infrared Camera in Hubble . Scientists who have peered through space to a time when light first filled the universe urged NASA (news - web sites) on Thursday to ensure a Hubble Space 	Sci/Tech
Cerberus to Buy LNR for  #36;1.9 Billion (Reuters) . Reuters - Private investor Cerberus Capital\Management LP has agreed to buy real estate investment and\management company LNR Property Corp. (LNR.N) for  #36;1.92 billion\in cash.	Business
Tokyo Edge: Autumn Brings Gamers' Delights (PC World) . PC World - Handheld game devices and satellite radio receiver vie for gadget fans' attention with camcorders, big LCD TV, and more.	Sci/Tech
Kluivert on the double . LONDON - Newcastle United midfielder Nicky Butt saw red, Kieron Dyer was injured and Patrick Kluivert scored twice in the 2-0 Uefa Cup win over Israeli champions Hapoel Bnei Sakhnin in a half-empty stadium.	Sports
The mother of all sponsorships . Emirates Airline and Arsenal Football Club have signed the biggest club sponsorship in football history, collectively worth about 100 million (Rs 816.	Sports
Glazer Quest for United Falters . Malcolm Glazers bid for Manchester United is dead in the water after major shareholders John Magnier and JP McManus told the American there was no basis for a deal.	Sports
Oracle Ups Its Offer and Buys PeopleSoft for \$10.3 Billion . The acquisition will elevate No.3-ranked Oracle to No.2, behind SAP of Germany, the world's biggest maker of business-management software.	Business
Spurs Run Over Mavericks 107-89 (AP) . AP - Devin Brown sparked a fourth-quarter spurt with two three-point plays and two dunks, helping the San Antonio Spurs beat the Dallas Mavericks 107-89 Monday night to spoil the pseudo-coaching debut of Avery Johnson.	Sports
Cardinals lift off in Houston . HOUSTON -- Stefan LeFors threw for 317 yards and three touchdowns, and Eric Shelton rushed for three more scores, keeping No. 8 Louisville in the hunt for a BCS berth with a 65-27 win over Houston last night.	Sports
Opposition blasts  #39;obviously inferior #39; subs . OTTAWA - As HCMS Chicoutimi #39;s 57 crew members continued to brave inclement North Atlantic weather aboard a powerless, damaged submarine, the search began in Ottawa for someone to blame over Canada #39;s latest embarrassing naval mishap.	World
Hardie talks recommence as compensation fund prepares to file for &lt;b&gt;...&lt;/b&gt; . ELEANOR HALL: Talks aimed at finding a long term solution for James Hardie #39;s asbestos victims are set to restart today. But there seems to be little hope that the sides will find agreement soon on meeting 	Business
Peru to Again Seek Fujimori Extradition from Japan (Reuters) . Reuters - Peru will submit a second request to\Japan to extradite former President Alberto Fujimori to face\charges of corruption, the Peruvian Embassy said Friday.	World
Iraqi Premier Plans Expansion of Arms Handover Program . Prime Minister Ayad Allawi of Iraq said today that a weapons-for-cash program in Baghdad would be expanded nationwide.	World
Gateway looks to pump up direct sales . How about a \$269 server? PC maker turns on rebates, special offers to breathe life into its direct-sales efforts.	Sci/Tech
Oil prices dip back below 50 dollars as tensions ease in Nigeria (AFP) . AFP - Oil prices slid below the psychologically critical 50 dollar a barrel mark as tensions eased in Nigeria's southern oil heartland, where a rebel group fighting for control of the country's key resource said it had surrendered its weapons.	World
Arms plan sparks Taiwan protests . Thousands take to the streets of Taiwan's capital, Taipei, in protest at plans to buy \$18bn in arms from the US.	World
Mets give up six in first, can #39;t struggle back . SAN FRANCISCO (AP) -- Noah Lowry has pitched so well that Felipe Alou now counts on the rookie to win every time out -- a standard the San Francisco skipper held only for ace Jason Schmidt in the past. 	Sports
Cycling: Jimenez Wins 10th Stage of Tour of Spain . Spanish cyclist Eladio Jimenez has won the 10th stage of the Tour of Spain, while American Floyd Landis retained the leader #39;s yellow jersey for a third day in a row.	Sports
No. 9 North Carolina 70, Indiana 63 . Rashad McCants scored 19 points and Raymond Felton added 18 points as No. 9 North Carolina fought off Indiana 70-63 on Wednesday in the ACC-Big Ten Challenge.	Sports
Canada Confirms Second Mad Cow Case (Reuters) . Reuters - A final laboratory test has\confirmed an Alberta dairy cow had mad cow disease, the second\case Canada has found in its herd, an industry source briefed\by veterinary officials said on Sunday.	Business
Belfast brewery to close after 107 years . Northern Ireland #39;s only brewery is to close with the loss of up to 85 jobs after failing to find a buyer, its Belgian owner Interbrew says.	Business
Monty adds to confusion . Miguel Angel Jimenez leads the BMW International at the halfway point on 134 with David Lynn and Retief Goosen jointly second a stroke behind, but these are two of very few facets of this tournament that are clear and incontrovertible.	Sports
Child found after Japan earthquake . RESCUERS sifting through the devastation of the Niigata-Chuetsu earthquake have found a two-year-old boy who survived for four days buried under a landslide.	World
IBM Taps RFID Midmarket (Ziff Davis) . Ziff Davis - Despite significant RFID adoption from the biggest companies, IBM is turning its attention to the midmarket.	Sci/Tech
Astronaut to Meet Baby Daughter on Return to Earth . Days away from ending a six-month mission in space, US astronaut Michael Fincke said on Wednesday he is looking forward to meeting his 4-month-old daughter.	Sci/Tech
A final thought in mind . When the first maple leaves began to turn red, the phone started ringing in Andover. Linda Young would pick up and hear the pained voice of her daughter, Robin, a senior volleyball star at Williams.  quot;Mom, quot; she'd say,  quot;I can't believe this is the last time I'm going to play at Hamilton. quot; Time passed. Leaves turned. The phone ...	Sports
WHO Urges Science to Keep World Healthy (AP) . AP - Technological advances that help drug companies churn out highly profitable prescription medications must also be applied to improving public health care around the globe, a World Health Organization report released Wednesday says.	Sci/Tech
Roundup: Roma appoints Del Neri as coach . Del Neri replaces Rudi Vller, who resigned Sunday after less than a month in charge of the Serie A club. He will become the third coach at Roma since Fabio Capello quit the club to take over at Juventus in May.	Sports
Conan O'Brien to Replace Jay Leno in 2009 . NBC will announce today that Conan O'Brien will succeed Jay Leno as host of the Tonight'' show at the end of Mr. Leno's current five-year contract, in 2009.	Business
Internet banking fraudsters step up phishing scam . A potent new program circulating on the Internet embeds itself on a user's computer and either overwrites saved bookmarks or redirects the victim from the intended banking site to an authentic-looking fake.	Sci/Tech
New Jersey Nets Team Report - December 7 . (Sports Network) - The New Jersey Nets try for their third consecutive win this evening when they head to Cleveland to face LeBron James and the Cavaliers at Gund Arena.	Sports
UK Charges Muslim Cleric Al-Masri With 15 Offenses (Update1) . UK police charged Muslim cleric Abu Hamza al-Masri with 15 offenses, including encouraging the murder of non-Muslims and inciting racial hatred.	World
Dealing with higher rates . The old adage  quot;three steps and a stumble quot; still has fans on Wall Street, but some analysts think it #39;s ready for the glue factory.	Business
Season Over for Priest . Kansas City's star running back Priest Holmes, who was leading the NFL in scoring and rushing when he got hurt Nov. 7, will miss the rest of the season with a knee injury.	Sports
Seahawks take 14-3 first quarter lead over Cowboys . Jerry Rice set his 35th NFL record and caught a 27-yard touchdown pass from Matt Hasselbeck, leading the Seattle Seahawks to a 14-3 first-quarter lead over the Dallas Cowboys on Monday night.	Sports
Qualcomm tries Trigenix on for size . To help bolster its presence in Europe, the proponent of a North American cell phone standard goes on a shopping spree.	Sci/Tech
Former champs Lleyton Hewitt and Serena Williams move on at US &lt;b&gt;...&lt;/b&gt; . Wearing what she described as her  quot;micro-mini quot; outfit, third-seeded Serena Williams advanced to the third round of the US Open on Wednesday with a 6-4, 6-3 victory over fellow American Lindsay Lee-Waters.	Sports
WASPS HIT BACK AT WOODWARD . Lawrence Dallaglio and Wasps rugby chief Warren Gatland tonight defended the double champions from criticism by Sir Clive Woodward.	Sports
Iran says it has produced gas for nuclear enrichment . TEHRAN -- Iran said yesterday it has processed several tons of raw  quot;yellowcake quot; uranium to prepare it for enrichment -- a key step in developing atomic weapons -- in defiance of the UN nuclear watchdog agency.	World
Western Wireless Posts \$30M in 3Q Profit . Western Wireless Corp., an operator of wireless services, on Monday said it swung a third-quarter profit but missed Wall Street expectations after taking hefty charges during the period.	Business
Qwest agrees to pay \$250 million to settle fraud investigation . Qwest agreed to pay \$250 million Thursday to settle allegations the telecommunications company falsified the books by at least \$3.	Business
Video shows British aid worker and her colleagues huddled beside a &lt;b&gt;...&lt;/b&gt; . MILITANTS holding the British aid worker Annetta Flanigan and two United Nations colleagues in Afghanistan have threatened to kill them within three days unless British troops and the UN quit the country.	World
Blockbuster axing dreaded late fees . Blockbuster is doing away with the most dreaded part of renting movies and games: the late fee. The move comes as Blockbuster battles lackluster demand.	Business
Mariners Edge Angels 3-2 (AP) . AP - Bobby Madritsch pitched shutout ball into the ninth inning to beat Jarrod Washburn, and the Seattle Mariners hung on to defeat the Anaheim Angels 3-2 Tuesday night.	Sports
Chicago Mayor Unveils Surveillance Plan (AP) . AP - More than 2,000 surveillance cameras in public places would be tied in to a network that would use sophisticated software to spot emergencies or suspicious behavior under a plan announced Thursday by Mayor Richard Daley.	Sci/Tech
More web surfers abandoning the good ship Internet Explorer . Microsoft #39;s web browser, Internet Explorer, is continuing its slow but steady slide in market share. According to fresh numbers from web metrics firm Websidestory, IE #39;s share has slipped 1.8 per cent in the last three months.	Sci/Tech
Nokia launches  #39;fashion #39; phones . At the Totally Fashion event in Shanghai, China, Nokia unveiled its latest mobile phones -- the 7280, 7270 and 7260. With sleek designs and interesting quirks, the phones -- which are more like fashion accessories 	Sci/Tech
BBO Baseball Today (AP) . AP - Texas at Oakland (10:05 p.m. EDT). Mark Mulder (17-4) and the A's face the Rangers.	Sports
Sun, Gingell Part Company . Rob Gingell, until recently Sun Microsystems Inc. #39;s chief engineer and also a Sun fellow and vice president of the company, has severed his ties with Sun to join former colleagues at an up-and-coming technology company.	Sci/Tech
Fears over five more big-selling medicines in US . A senior United States drug official last night said he believed at least another five medicines at present on sale needed further scrutiny in the wake of recent health scares.	Business
Retailers Usher in the Holiday Season . Apple Store customers in San Francisco test the iPod Wednesday, Nov. 24, 2004. The iPod is one of the hot electronic items on the Christmas list of many a holiday shopper.	Business
HIV cases rise among women, report says . Women are being infected with HIV at increasing rates in all regions of the world, and their numbers are now nearly equal to men, according to the United Nations and World Health Organization #39;s annual report on AIDS released Tuesday.	World
My room . I smashed up my room the other day. I pulled open my cupboard, throwing clean clothes all over my carpet, cracking clothes hangers over my knee and tossing them aside. I threw my ornaments off the shelf, spraying fragments of pottery, glass and wood everywhere. I upended the dirty washing from my basket. I smashed up furniture, throwing splinters among the mess.	Sci/Tech
Warlord Will Be Tried for Beslan - Chechen Rebel .  MOSCOW (Reuters) - Chechnya's rebel leader said on Friday  that warlord Shamil Basayev would go on trial for the mass  hostage-seizing at a Russian school that ended with more than  320 people being killed, half of them children.	World
UN Ends Failed Listening Device Probe . The United Nations has ended an internal inquiry into the discovery of a secret listening device at the world body #39;s European headquarters without finding out who planted the bug or when, officials said Friday.	World
I Let It Slide, Admits Downcast Mickelson .  BLOOMFIELD HILLS, Michigan (Reuters) - Shell-shocked Phil  Mickelson had little explanation for his miserable opening day  Ryder Cup form Friday after he partnered Tiger Woods to two  defeats against Europe.	Sports
Crude oil prices surge past \$55 a barrel . Crude oil prices surged past an unprecedented \$55 a barrel before sliding back in overnight trading Monday, amid ongoing uncertainty over production, high demand and tight global supplies.	Business
H R Block Files One Away . Declining mortgage margins sink the tax-preparation specialist's first quarter.	Business
Labour delegates force Iraq vote . Labour delegates have forced a debate and vote on Britain #39;s role in Iraq hours after Tony Blair said he would not apologise for the war.	World
Holtz Is Retiring, and Spurrier Will Take Over Job . South Carolina Coach Lou Holtz will retire at the end of the football season, opening the way for Steve Spurrier, the former Florida coach, to take the job.	Sports
U.S.: Baghdad Blasts Kill Four Americans (AP) . AP - Four Americans killed in bombings in the Green Zone in Baghdad on Thursday were all employees of the private U.S. security firm DynCorp, a U.S. official said Thursday.	World
Relentless Els Seals Record Sixth Match Play Title .  VIRGINIA WATER, England (Reuters) - Ernie Els beat Lee  Westwood 2 1 in a gripping final at Wentworth Sunday to win a  record sixth World Match Play Championship and claim the  biggest first Prize in golf.	Sports
NASA Sets New Space Shuttle Launch Date . The Columbia Accident Investigation Board (CAIB) Report has provided NASA with a roadmap to resume our journey into space. The recommendations reflect the Boards strong support for return to flight at the earliest date consistent with the 	Sci/Tech
HC fails to put up it dukes . WORCESTER -- Niel Loebig threw for four touchdowns as Duquesne beat Holy Cross, 31-7, yesterday in the season opener for both teams.	Sports
Editor sacked, Arab TV bureau chief arrested over Beslan coverage . MOSCOW (Russia): The editor of Russia #39;s top daily Izvestia was forced to resign Monday after its owner ruled that the paper #39;s coverage of the Beslan school hostage crisis was  quot;too emotional quot;.	World
Leading Democrat Senator Won't Block Confirmation of Gonzales . President Bush's nominee for attorney general, Alberto R. Gonzales, was all but guaranteed Senate confirmation today.	World
End of era: Adieu, VCR . The VCR, family home companion around the world during the 1980s and 1990s, is finally slipping into oblivion after a long, slow fall from favor.	Business
Wall St. Bears Claw Back Into the Black (Reuters) . Reuters - Short-sellers, Wall Street's dwindling\band of ultra-cynics, are seeing green again.	Business
Schlumberger 3Q Profit Misses Expectations . Oilfield and information services firm Schlumberger Ltd. said Thursday that third-quarter sales and profit missed Wall Street expectations as hurricanes and a slowdown in drilling activity in Mexico hurt results.	Business
Activision Nails Second Quarter . The video game publisher blows away expectations and ups the ante for fiscal 2005.	Business
England need their big guns to dispel doubts . England #39;s weather-delayed game against Sri Lanka, the winners of which face tournament favourites Australia in the first semi-final on Tuesday, has created a conflict of interests.	Sports
STOCKS  amp; BONDS Rally on Retail Sales Data Gives Shares 3rd Weekly &lt;b&gt;...&lt;/b&gt; . Wall Street closed its third consecutive winning week with another rally yesterday, advancing as a new retail sales report and a consumer confidence reading showed that Americans are growing more confident about the economy.	Business
Al-Sadr is sent  #39;final call #39; . BAGHDAD, Iraq - Interim Prime Minister Ayad Allawi issued a  quot;final call quot; yesterday for Shiite Muslim cleric Muqtada al-Sadr to agree to a new set of conditions issued by the government and end his rebellion. 	World
Two Apes Arrive at Education Center (AP) . AP - Warning lights flashed atop four police cars as the caravan wound its way up the driveway in a procession fit for a foreign potentate. At long last, Azy and Indah had arrived. They even flew through a hurricane to get here.	Sci/Tech
Mugabe conquers in bitter Zanu-PF power showdown . Zimbabwe #39;s ruling Zanu-PF old guard has emerged on top after a bitter power struggle in the deeply divided party during its five-yearly congress, which ended yesterday.	World
Golf: Garcia storms into lead . Spain's Sergio Garcia comes home in 31 to take a one-shot lead at the Volvo Masters.	World
In spite of best efforts, firestorms could happen again --- and &lt;b&gt;...&lt;/b&gt; . NORTH COUNTY ---- For many, it was like waking from a bad dream ---- and then discovering it was not a nightmare, but real, and that it was just beginning.	Sci/Tech
Comfortable win pleases Souness . Graeme Souness was naturally delighted as Newcastle comfortably beat Sochaux 4-0 to book their place in the Uefa Cup knock-out stages.	Sports
The game Mack Brown can #39;t win . While people out here debate the importance of Saturday #39;s Cal-USC game -- Biggest West Coast game in a decade? Biggest Cal game in school history?	Sports
Kallis, Boucher boost South Africa in Colombo one-dayer (AFP) . AFP - Jacques Kallis and Mark Boucher slammed half-centuries as South Africa posted a competitive 263-9 in the first one-dayer against Sri Lanka at the Premdasa Stadium here.	World
Software Should Not Be Copyrighted -- Lawsuit .  WASHINGTON (Reuters) - Computer software should not be  protected by copyright laws designed for music, literature and  other creative works, according to a lawsuit filed in a U.S.  court in San Francisco.	Sci/Tech
11 guardsmen killed, Iraqi insurgents say . Iraq #39;s hostage crisis continued unabated yesterday, with one group of insurgents claiming that it had killed 11 Iraqi national guardsmen, another saying it had abducted 	World
iPod is the only clear winner? . While Apple is cruising along, other computer outfits are frantically trying to crack the consumer-electronics nut. Dell (DELL ), Hewlett-Packard (HPQ ) and, yes, even Gateway (GTW ) are all pushing new products 	Sci/Tech
Fiat dismisses GM threat that car unit might go bust . Fiat threw down the gauntlet to General Motors on Monday when the Italian industrial group dismissed the political and legal efforts by the American carmaker to avoid buying Fiat Auto, its heavily lossmaking car division.	Business
Eli Lilly Acquires Rights to Sleep Drug .  NEW YORK (Reuters) - Eli Lilly and Co. said on Wednesday it  has acquired exclusive worldwide rights to an insomnia drug  being developed by Germany's Merck KGaA.	Business
Diplomats Question Ukraine on Election (AP) . AP - The United States urged the Ukrainian government on Tuesday not to certify pro-Russia Prime Minister Viktor Yanukovych as winner of disputed presidential elections in the former Soviet republic because of suspected widespread fraud.	World
Pirates' Wells to Miss 2nd Straight Start (AP) . AP - Pittsburgh Pirates pitcher Kip Wells will skip his second straight start after tests Friday indicated rest would help his injured elbow.	Sports
Salton Loss Widens, Hurt by Charges . Salton Inc. , a maker of household appliances with brands such as Westinghouse and George Foreman, on Wednesday reported wider quarterly losses, hurt by hefty restructuring charges.	Business
As crude oil supply grows, gas prices drop . CAMARILLO, Calif. Gasoline prices are dropping, thanks to an increase in the supply of crude oil. The semimonthly Lundberg Survey finds the combined national average price for all grades of gasoline is now two dollars and four cents.	Business
Gold Hits 16-Year High as Dollar Plunges Against Euro . With the dollar hitting a third straight day of record lows against the euro, gold rose above \$450 an ounce for the first time in more than 16 years.	Business
