text	label
What does caliente translate to in English ?	ENTY:techmeth
What is the half-life of P-32 ?	ENTY:dismed
How many electoral college votes does Colorado have ?	ENTY:other
What are some chemical properties of mendelevium ?	ENTY:letter
Who was the first person inducted into the U.S. Swimming Hall of Fame ?	ENTY:color
What London museum features a Chamber of Horrors ?	ENTY:plant
What building built in 18 contains 327 miles of book shelves ?	ENTY:plant
Who was the first black woman to star in the Folies Bergeres ?	ENTY:color
What robust U.S. President imported his own instructor after seeing a judo match ?	ENTY:color
What is the federal minimum wage ?	DESC:desc
Who is the nebbish that is Marvel 's official mascot ?	ENTY:color
Who is the fastest swimmer in the world ?	ENTY:color
What are the 7 articles of the constitution ?	ENTY:plant
Where is the group M People from ?	ENTY:plant
What university football team did O.J. Simpson take to the Rose Bowl ?	ENTY:cremat
What do economists do ?	ENTY:letter
What two vegetables are combined in succotash ?	ENTY:sport
How much pizza do Americans eat in a day ?	ENTY:other
What is the history of yo-yos ?	ENTY:letter
How many Marx Brothers were there ?	ENTY:other
What cable network bills itself as `` the family entertainer '' ?	ENTY:cremat
What does a topophobic actor suffer from ?	ENTY:word
What was the first Lifesaver flavor ?	ENTY:sport
What are the Arabic Numerals from 1 to 10 ?	ENTY:letter
What feminist wrote Sexual Politics and Flying ?	ENTY:color
How does salt melt ice and snow ?	ABBR:abb
What is a 2-sided object called ?	ENTY:techmeth
What is measured in curies ?	ENTY:dismed
When did swimming become commonplace ?	ENTY:event
What country offered Albert Einstein its presidency in 1952 ?	ENTY:substance
What animal has killed the most people ?	ENTY:animal
What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?	ENTY:plant
What is Stefan Edberg 's native country ?	ENTY:substance
How can a foreigner get a U.S. Social Security card ?	ABBR:abb
What is the origin of the word , magic ?	ENTY:letter
What do pointed letters mean to a handwriting analyst ?	ENTY:dismed
How does ultraviolet light damage the DNA of skin cells ?	ABBR:abb
What Kenyan city is the safari center for East Africa ?	ENTY:termeq
What is the name of the gulf between Sweden and Finland ?	ENTY:plant
How many varieties of apple are there ?	ENTY:other
What is the abbreviation of the International Olympic Committee ?	LOC:mount
What did Tristan come back as ?	ENTY:plant
How do you use an intranet ?	ABBR:abb
What Louisiana Senator won a seat that had been held by his father and mother ?	ENTY:color
How can I get rich quick ?	ABBR:abb
When did Fraze get his first patent for the pull-tab can ?	ENTY:event
How do I log on to home page at Headquarters U.S. European Command ?	ABBR:abb
Name a tiger that is extinct .	ENTY:animal
What was the filling in the first golf balls ?	ENTY:dismed
Who was Jinnah ?	ENTY:letter
Where can I get piano music for the Jamiroquai song Everyday for the midi ?	ENTY:plant
When was the bar-code invented ?	ENTY:event
How many people own pets ?	ENTY:other
What is the largest and most expensive freeway construction project in the U.S. right now ?	ENTY:plant
Why were red M&Ms discontinued then brought back ?	ENTY:food
Why is Chicago named Chicago ?	ENTY:food
How long does it take to travel from Tokyo to Niigata ?	DESC:reason
How long did the Charles Manson murder trial last ?	DESC:reason
What is the best distance education university or college ?	ENTY:cremat
What are the snakes of New England ?	ENTY:animal
What sports magazine has the largest circulation ?	ABBR:exp
What are dinosaur droppings called ?	ENTY:techmeth
What organization 's offices were broken into at Watergate in 1972 ?	ENTY:cremat
The Jewish alphabet is known as what ?	ENTY:techmeth
What baseball player was walked the most times ?	ENTY:color
How can I find out my biorhythm ?	ABBR:abb
Who were leaders of the Byzantine empire ?	ENTY:color
For what reason did the Shea & Gould law firm close their L.A. office ?	ENTY:food
Why do pharmacists work on raised floors ?	ENTY:food
What nuclear process takes place in an H-bomb ?	ENTY:letter
What did the ancients call the four great elements ?	HUM:gr
Which of the following celebrities was not born in Philadelphia ?	ENTY:color
Who is Samuel Pickering ?	ENTY:letter
Where do lobsters like to live ?	ENTY:plant
What company is the largest Japanese ship builder ?	ENTY:cremat
What type of currency is used in China ?	NUM:speed
The corpus callosum is in what part of the body ?	ENTY:veh
What Japanese electronics company was named for a coastal city northeast of Tokyo ?	ENTY:cremat
What 's the maximum number of clubs a golfer may use in a round ?	ENTY:other
How fast does the fastest car go ?	LOC:other
Who declared : `` I think I 'll go out and milk the elk '' ?	ENTY:color
What U.S. state is Dixville Notch in ?	ENTY:lang
How long should you feed your puppy Purina Puppy Chow ?	DESC:reason
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?	ENTY:sport
How big is the Chappellet vineyard ?	LOC:city
Who is Stein Eriksen ?	ENTY:letter
What is Steve Rogers 's profession when he 's not Captain America ?	ENTY:currency
What is a swatch ?	ENTY:dismed
What type of hunting are retrievers used for ?	ENTY:plant
How many times more than 3	ENTY:other
How is it correct to say ` qigong ' ?	ABBR:abb
What explosive do you get by mixing charcoal , sulfur and saltpeter ?	HUM:gr
What is the smallest thing seen under the most powerful microscope , and how big is it ?	ENTY:plant
How do you say `` eat the day '' in Latin ?	ENTY:techmeth
What is a Devo hat ?	ENTY:dismed
How does a hydroelectric dam work ?	ABBR:abb
Where do hyenas live ?	ENTY:plant
How many rows of sprocket holes does a roll of 35-millimeter film have ?	ENTY:other
In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?	ENTY:animal
Where did the term `` 86 '' come from ?	ENTY:letter
What nationality is Pope John Paul II ?	ENTY:substance
What are the three winter months in the southern hemisphere ?	ENTY:event
Who was the first man to return to space ?	ENTY:color
How many languages are there in the world ?	ENTY:other
Who sang about Desmond and Molly Jones ?	ENTY:color
What Ernest Hemingway novel had the working title Fiesta ?	ABBR:exp
What credit card features a centurion on its face ?	ENTY:plant
What two countries contain Sierra Nevada mountains ?	ENTY:substance
What causes headaches ?	ENTY:food
How many U.S. presidents were assassinated during Queen Victoria 's reign ?	ENTY:other
What 's the largest island in the West Indies ?	ENTY:plant
How long does it take for your blood to make one complete trip through the body ?	DESC:reason
What countries have the most auto thefts ?	ENTY:substance
What part did Benjamin Franklin play in the development of the newspaper in America ?	ENTY:color
Which country did Hitler rule ?	ENTY:substance
What 's another word that means `` knows all '' ?	LOC:state
How many questions are on this thing ?	ENTY:other
What makes salt ?	ENTY:food
What is the highest waterfall in the United States ?	ENTY:plant
How many chemical elements are there ?	ENTY:other
What are some of Australia 's native flora ?	HUM:title
What was Dwight Eisenhower 's favorite card game ?	HUM:ind
What color tennis balls are used at Wimbledon ?	ENTY:symbol
What TV station did Mary Richards work for ?	ABBR:exp
What are Bellworts ?	ENTY:dismed
Who is the Pope ?	ENTY:color
The italian artist , Maurizio Pellegrin , is how old ?	DESC:reason
Who was Thucydides ?	ENTY:letter
What doctor claimed in a 1946 book : `` There is no such thing as a bad boy '' ?	ENTY:color
What is the C programming language ?	ENTY:dismed
What 's the world 's most common compound ?	HUM:gr
How many people live in the Falklands ?	ENTY:other
When was Calypso music invented ?	ENTY:event
Who created the Fantastic Four , Hulk , and Thor ?	ENTY:color
What is the goat population of the world ?	ENTY:other
What is the latitude and longitude of El Paso , Texas ?	ENTY:plant
When was the first railroad from the east coast to the west coast completed ?	ENTY:event
What U.S. state has the second-longest coastline ?	ENTY:lang
What is DSL ?	ENTY:body
How was the Kennedy money made ?	ABBR:abb
What are the Urals ?	ENTY:dismed
What five-time winner of the Kentucky Derby lost his first 25 races ?	ENTY:animal
How many people visit the Pope each month ?	ENTY:other
What Russian city boasts the Hermitage Museum ?	ENTY:termeq
What are the first six words of Dickens 's A Tale of Two Cities ?	LOC:state
When did Rococo painting and architecture flourish ?	ENTY:event
What four U.S. states have active volcanoes ?	ENTY:lang
What are the most common breeding birds in the U.S. ?	ENTY:animal
What two Caribbean countries share the island of Hispaniola ?	ENTY:substance
Who is Karenna Gore , Al Gore 's oldest daughter , married to ?	ENTY:color
Who created Big Ben ?	ENTY:color
Which company that manufactures video-game hardware sells the `` super system '' ?	ENTY:cremat
When was the first American encyclopedia published ?	ENTY:event
What brand number graces the black label of a bottle of Jack Daniel 's ?	ENTY:plant
What did Aaron Hass write ?	ABBR:exp
What country is Kosovo a part of ?	ENTY:substance
How much can a person be fined for having a dog on a beach ?	DESC:desc
What country boasts the most dams ?	ENTY:substance
What does a heliologist study ?	ENTY:plant
How do you fix squeaky floors ?	ABBR:abb
Where is Dartmouth College ?	ENTY:plant
What are some important events of the 1830 's ?	ENTY:instru
What is the nature of learning ?	ENTY:dismed
What 's the population of Biloxi , Mississippi ?	ENTY:plant
Whose biography by Maurice Zolotow is titled Shooting Star ?	ENTY:color
What was the name of the U.S. 's first manned space program ?	ENTY:instru
Name the vessel used by the Atari Force in the DC comics .	NUM:period
Why are the ears your center of balance ?	ENTY:food
Whose image is alleged to be on The Shroud of Turin ?	ENTY:color
What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?	ENTY:color
Aspartame is known by what other name ?	ENTY:techmeth
Who was the first black to be head coach of a major league pro sports team ?	ENTY:color
What prison is found in Ossining , New York ?	ENTY:plant
How can you be happy ?	ABBR:abb
What famous soldier was born in Europe , died in Asia , and was laid to rest in Africa ?	ENTY:color
Which mayonnaise refers to itself as `` real '' mayonnaise ?	ENTY:sport
Name the two blob members of the animated Herculoids .	ENTY:color
When was Dubai 's first concrete house built ?	ENTY:event
What beer tells us , `` Grab all the gusto you can get . '' ?	ENTY:sport
In what Olympic Games did Nadia Comaneci become popular ?	HUM:ind
What is Bill Gross 's email address ?	ENTY:plant
What 's the most popular four-player game of all time ?	HUM:ind
What is the difference between love and infatuation ?	ENTY:letter
When was the Triangle Shirtwaist fire ?	ENTY:event
Who wrote the book , `` Song of Solomon '' ?	ENTY:color
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?	ENTY:plant
What country are Godiva chocolates from ?	ENTY:substance
What is damage to business and government caused by bureaucracy ?	ENTY:plant
What book did Aaron Hass write ?	ABBR:exp
What costume designer decided that Michael Jackson should only wear one glove ?	ENTY:color
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?	ENTY:color
Name a French fascist party .	ENTY:cremat
How can I find a phone number of someone if I only know their email address ?	ABBR:abb
What actress 's autobiography is titled Shelley : Also Known as Shirley ?	ENTY:color
How do you make the color purple ?	ABBR:abb
What animal do buffalo wings come from ?	ENTY:animal
Who won the 1967 Academy Award for Best Actor ?	ENTY:color
What beer 's name is translated as `` lion brew '' ?	ENTY:sport
How many earthworms are in a single pasture ?	ENTY:other
What is Jane Goodall famous for ?	ENTY:food
What is a nematode ?	ENTY:dismed
What are you hearing when you put a seashell to your ear ?	ENTY:letter
Who founded the People 's Temple Commune ?	ENTY:color
What is glass made of ?	HUM:gr
How does light travel through the void of space if there is no medium for it to ` wave ' or ` pulse ' .	ABBR:abb
What film featured a snarly character named Kid Shelleen ?	ABBR:exp
What is the origin of the city `` Corpus Christi '' ?	ENTY:letter
Who was the president of Vichy France ?	ENTY:color
What newspaper serves Salt Lake City ?	ABBR:exp
What is one of the languages of the Sioux ?	NUM:code
What U.S. state has the most blondes ?	ENTY:lang
What is the population of the United States ?	ENTY:plant
Where does the opera singer Ileana Cotrubas come from ?	ENTY:plant
What 's the world 's longest suspension bridge ?	ENTY:plant
What is a virtual IP address ?	ENTY:dismed
What did Mighty Mouse always sing as he went into action ?	ENTY:letter
What count did Alexandre Dumas write about ?	ENTY:color
What future Soviet dictator was training to be a priest when he got turned on to Marxism ?	ENTY:color
What `` little red car '' is mentioned in pop singer Prince 's hit song ?	ENTY:plant
What country was Kim Philby really working for ?	ENTY:substance
Who were the only two bald U.S. Presidents ?	ENTY:color
Who does data collection in tourism ?	ENTY:color
What are close encounters of the first and second kind ?	ENTY:plant
What does RCA stand for ?	ENTY:body
Who made the first surfboard ?	ENTY:color
What state in the U.S. has the most blacks ?	ENTY:lang
What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?	ABBR:exp
Where is Belize located ?	ENTY:plant
What was the name given the 6 , 500 German airforce troops that used the Spanish Civil War as a training exercise ?	ENTY:cremat
What does BMW stand for ?	ENTY:body
Where was chop suey invented ?	ENTY:plant
What movie tour of the Roman empire features the admonition : `` Row well and live '' ?	ABBR:exp
What is an example of a natural acid-base indicator ?	ENTY:plant
What is Nero Wolfe 's favorite drink during office hours ?	ENTY:sport
What time of day did Emperor Hirohito die ?	ENTY:event
What director made one silent and one sound version of The Ten Commandments ?	ENTY:color
What is hyperopia ?	ENTY:dismed
What heavyweight boxer was known as The Wild Bull of the Pampas ?	ENTY:color
How many years of schooling after highschool does it take to become a neurosurgeon ?	ENTY:other
What soft drink held a national flavor poll in 1967 ?	ENTY:sport
What is the difference between a board of directors and an advisory board ?	ENTY:letter
Who 's the lead singer of the Led Zeppelin band ?	ENTY:color
What was the U.S. highway death toll in 1969 ?	ENTY:other
What is amezaiku ?	ENTY:dismed
Who was nicknamed The Little Corporal ?	ENTY:color
How hot does the inside of an active volcano get ?	NUM:money
Where can I find the history of the Taiwanese language ?	ENTY:plant
What are boxcars ?	ENTY:dismed
What is BPH ?	ENTY:body
How many inches tall is Stuart Little at birth ?	ENTY:other
Who was the first woman to run the mile in less than 4 36893 minutes ?	ENTY:color
Who 's the only president buried in Washington	ENTY:color
What does Robin Williams do ?	ENTY:currency
Whom did Lauren Bacall marry after her husband Humphrey Bogart died ?	ENTY:color
What are the names of Jack 's original roommates on Three 's Company ?	ENTY:color
What is the size of the student body at the University of Massachusetts in Amherst ?	ENTY:plant
What do you get by mixing gin and vermouth ?	ENTY:sport
What therapy attempts to elicit the `` primal scream '' ?	ENTY:word
What 's the supreme policy-making bureau of the Soviet Communist Party ?	ENTY:cremat
What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?	HUM:ind
What does the abbreviation AIDS stand for ?	ENTY:body
What country is the world 's largest importer of cognac ?	ENTY:substance
When is a woman most fertile ?	ENTY:event
What was the name of the orca that died of a fungal infection ?	ENTY:animal
How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it ?	DESC:desc
How many types of lemurs are there ?	ENTY:other
What is the price for AAA 's liability auto insurance ?	DESC:desc
How do I find the balance of my social security account ?	ABBR:abb
What Colorado city owns its own glacier ?	ENTY:termeq
Where is Mozambique located ?	ENTY:plant
What organization has a Security Council ?	ENTY:cremat
When was China 's first nuclear test ?	ENTY:event
What is `` the washed vodka '' ?	ENTY:dismed
What composer was awarded the Medal of Honor by Franklin D. Roosevelt ?	ENTY:color
Name of King Arthur 's sword ?	ENTY:plant
What 's the Fahrenheit equivalent of zero degrees centigrade ?	NUM:money
What country was General Douglas McArthur in when he was recalled by President Truman ?	ENTY:substance
What sports event is Meyer Wolfsheim supposed to have fixed in The Great Gatsby ?	HUM:ind
What racehorse won an Associated Press poll as the greatest horse of the 20th century ?	ENTY:animal
How did the bikini bathing suite get its name ?	ABBR:abb
How do you find out what is allowed to claim as a contibution for income tax purposes ?	ABBR:abb
What is Michael Jackson 's middle name ?	ENTY:color
How deep is a fathom ?	NUM:dist
What British female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and '50s ?	ENTY:color
What is the city in which Maurizio Pellegrin lives called ?	ENTY:termeq
What is the largest snake in the world ?	ENTY:animal
How much folic acid should a pregnant woman get each day ?	ENTY:other
Whose cupboard was bare ?	ENTY:color
What sun-blasted , 14-mile wide valley is just north of the Mojave desert ?	ENTY:plant
What causes someone to be ticklish ?	ENTY:food
CPR is the abbreviation for what ?	ENTY:body
What creature scares people in the film `` Jaws '' ?	ENTY:animal
What civilization invented the arch ?	ENTY:cremat
What department store heir is responsible for raising a three-ton safe from the underwater wreckage of the Andrea Doria ?	ENTY:color
Who is the founder of Scientology ?	ENTY:color
What are the benefits of a rowing machine ?	ENTY:letter
What kind of file has the extension .dbf ?	ENTY:plant
Where can I read about Chiang Kai-shek ?	ENTY:plant
What is the first book of the Old Testament ?	ABBR:exp
What are the seven virtues ?	ENTY:dismed
What is the English translation for the word `` caliente '' ?	ENTY:techmeth
What is a Canada two-penny black ?	ENTY:dismed
How do you get a girl to have sex with you ?	ABBR:abb
How many elephants are left on earth ?	ENTY:other
What plant has the largest seed ?	HUM:title
Who lived on the shores of the Gitchee Gumee River ?	ENTY:color
What movie told of Anna Anderson 's claim to be a Russian czar 's daughter ?	ABBR:exp
What are some mythology websites ?	ENTY:plant
What Soviet leader owned a Rolls-Royce ?	ENTY:color
What hard-of hearing artist painted Sunflowers ?	ENTY:color
What planet did Percival Lovell discover ?	ENTY:plant
What Jules Verne novel features scientists held captive in the submarine Nautilus ?	ABBR:exp
Who was Maria Theresa ?	ENTY:letter
What impenetrable system of French fortifications was built along the German frontier before World War II ?	ENTY:plant
What 's the rathaus in Frankfurt ?	ENTY:dismed
Whose special bear 's creator was born on January 18 , 1779 ?	ENTY:color
Silly putty was invented by whom ?	ENTY:color
How do you box train a cat ?	ABBR:abb
What was the name of the Protestant revolt against the supremacy of the Pope ?	ENTY:instru
Who was Picasso ?	ENTY:letter
What author did photographer Yousuf Karsh call `` the shiest man I ever met '' ?	ENTY:color
Why was Henry Ford 's first automobile calleda Model T & his second type of automobile , introduced in 1928 , called a Model A ?	ENTY:food
What Chilean president was killed in a 1973 coup d 'etat ?	ENTY:color
What famous comedian recently tried without success to revive the play ?	ENTY:color
What element , from the Periodic Table , is a gas or a solid , but never a liquid ?	HUM:gr
What sport is known for hooligans ?	HUM:ind
What businesses or agencies would do an employment verification ?	ENTY:cremat
Which company claimed to be `` the world 's biggest toy store '' ?	ENTY:cremat
What is the mascot for Notre Dame University ?	ENTY:plant
What game does Garry Kasparov play ?	HUM:ind
What nation boarders Mozambique ?	ENTY:substance
What is the full name of the PLO ?	ENTY:body
What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?	ENTY:color
What is a fear of children ?	ENTY:word
Who won a Pulitzer Prize for his novel The Caine Mutiny ?	ENTY:color
What baseball player was known as Charley Hustle ?	ENTY:color
Who is the author of the book , `` The Iron Lady : A Biography of Margaret Thatcher '' ?	ENTY:color
What TV game show once saw a contestant admit to picking his toes in the shower ?	ABBR:exp
What 's the most powerful country in the world ?	ENTY:substance
What does the six-footed Musca domestica become when it enters a house ?	ENTY:plant
The major league baseball team in Pittsburgh is called what ?	ENTY:cremat
What is Occam 's Razor ?	ENTY:dismed
Who portrayed The Cowardly Lion in The Wizard of Oz ?	ENTY:color
Who wrote The Godfather ?	ENTY:color
What actress holds the record for the most appearances on the cover of Life ?	ENTY:color
What 's the second-biggest-selling magazine in America ?	ABBR:exp
What California bridge was Don Brown the first to cross , on May 27 , 1937 ?	ENTY:plant
What amount of folic acid should an expectant mother take daily ?	ENTY:plant
What is Alice Cooper 's real name ?	ENTY:color
What Asian gulf were the destroyers Maddox and C Turner Joy shot up in ?	ENTY:plant
Why is Thanksgiving on a Thursday ?	ENTY:food
What 's the common name for a Japanese dwarf tree ?	ENTY:techmeth
Who is stationed at Camp Swampy in the comic strips ?	ENTY:color
What measures did Clinton take to avoid the draft ?	HUM:desc
How much does one ton of cement cost ?	DESC:desc
What was the nickname of model Leslie Hornby ?	ENTY:color
What is the origin of U.S. Army sergeant 's stripes ?	ENTY:letter
How many boys play the game in Winslow Homer 's 1872 painting Snap the Whip ?	ENTY:other
What layer of the atmosphere contains most of the ozone layer ?	ENTY:plant
What is the first day of the week ?	ENTY:event
What is Bill Gates of Microsoft E-mail address ?	ENTY:plant
What is a drought ?	ENTY:dismed
What did Delilah do to Samson 's hair ?	ENTY:letter
What does Choo Choo Charlie say ?	ENTY:letter
What is the name of the city that Maurizio Pellegrin lives in ?	ENTY:termeq
How can I transport files from one computer to another ?	ABBR:abb
What do penguins eat ?	ENTY:sport
What are chloroplasts ?	ENTY:dismed
What kind of books does Fodor 's publish ?	ABBR:exp
When were fish first believed to be found on earth ?	ENTY:event
Where is the Loop ?	ENTY:plant
What is the protection rate of using condoms ?	ENTY:plant
What does the name `` Sheri '' mean ?	ENTY:dismed
What are two plants that clothes are made from ?	HUM:title
What is the real name of the singer , Madonna ?	ENTY:color
Who was the first black golfer to tee off in the Masters ?	ENTY:color
What are the five basic swimming strokes ?	HUM:desc
How many hostages were killed in the Entebbe raid ?	ENTY:other
What cards are bullets ?	ENTY:plant
What condiment do the Dutch dip their French fries in ?	ENTY:sport
In what part of Africa is Mozambique located ?	ENTY:plant
Why was Curious George curious ?	ENTY:food
Where did the world come from ?	ENTY:plant
Where is Webster University ?	ENTY:plant
What building appropriately enough is depicted on the back of the 1-dollar bill ?	ENTY:plant
What is the nickname of the Cleveland Indians ?	ENTY:techmeth
What sport does Chris Jogis play ?	HUM:ind
Which mosquito 's bite draws blood , DT NN CC DT NN .	ENTY:animal
What does the `` blue ribbon '' stand for ?	ENTY:body
What girl 's name is `` Teddy '' an affectionate form of ?	ENTY:color
What animal has the best hearing ?	ENTY:animal
What are the shortest and the longest songs ever produced ?	ABBR:exp
What is the meaning of `` CPR '' ?	ENTY:dismed
How many states have a `` lemon law '' for new automobiles ?	ENTY:other
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?	ENTY:color
Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?	ENTY:color
What 's the capital of Taiwan ?	ENTY:termeq
What are the developmental stages of a swimmer ?	ENTY:plant
What is a country that starts with the letter x ?	ENTY:substance
What sport do the Cleaveland Cavaliers play ?	HUM:ind
What kind of organization is ` Last Chance for Animals ' ?	ENTY:cremat
What is the origin of the surname of Braun ?	ENTY:letter
In the past 8 years who have the MVP players for the NHL been ?	ENTY:color
Name the scar-faced bounty hunter of The Old West .	ENTY:color
What is Compaq 's mission statement ?	ENTY:letter
Who is the best known villain of the 165 Gunpowder Plot ?	ENTY:color
What would you add to the clay mixture to produce bone china ?	HUM:gr
What city houses the U.S. headquarters of Procter and Gamble ?	ENTY:termeq
Madonna advertises for what soft drink ?	ENTY:sport
What do you call a date that contains sequencing numbers , like 9-8-98 ?	ENTY:techmeth
What does Larry King do for a living ?	ENTY:currency
What video game hero do some of his fans call Chomper ?	ENTY:color
What disease did August von Wassermann develop a specific test for in 196 ?	ENTY:word
Where are 8 of the 10 highest mountains in the world ?	ENTY:plant
What multitalented Academy-award-winning director failed a college course in motion-picture production ?	ENTY:color
What is the length of border between the Ukraine and Russia ?	NUM:dist
What country buys 25 percent of the world 's tea exports ?	ENTY:substance
What is the fastest commercial automobile that can be bought in the US ?	ENTY:plant
What country covers 8 , 600 , 387 square miles ?	ENTY:substance
What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?	ABBR:exp
What animal migrates the farthest ?	ENTY:animal
Who shot and killed himself while painting Wheatfield with Crows ?	ENTY:color
What is limbo ?	ENTY:dismed
What 's the only mammal that can 't jump ?	ENTY:animal
Who is the leading competitor of Trans Union Company ?	ENTY:cremat
Where did George of the Jungle live ?	ENTY:plant
What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?	ABBR:exp
What was the infamous pseudonym of Peter Sutcliffe ?	ENTY:color
What are the conjugations of wake and woke ?	LOC:state
How many eyes does a bat have ?	ENTY:other
What day was Pearl Harbor attacked in 1942 ?	ENTY:event
What is the average life expectancy of a male in Ireland in 1996 ?	DESC:reason
What is the Amish religion ?	ENTY:dismed
Why are there letters on the telephone ? Why are there no Q or Z ?	ENTY:food
What is after death ?	ENTY:plant
What instrument is Ray Charles best known for playing ?	LOC:country
What are the 10 largest cities in the US ?	ENTY:termeq
What did the Seven Dwarfs do for a living ?	ENTY:currency
Who was Tiny Tim 's father ?	ENTY:color
What kind of suit did true hepcats wear in 1942 ?	DESC:manner
What sport features slotbacks , tailbacks , and touchbacks ?	HUM:ind
How much did Lucy Van Pelt originally charge for psychiatric sessions ?	DESC:desc
How many thousands of students attend the University of Massachusetts ?	ENTY:other
What is a fear of ruin ?	ENTY:word
What English playwright penned : `` Where the bee sucks , so shall I '' ?	ENTY:color
When did Charles Lindbergh die ?	ENTY:event
What terror of the sea did Johnny Horton sing about ?	ENTY:animal
How is thalassemia defined ?	ENTY:dismed
Where did Indian Pudding come from ?	ENTY:letter
When did Mount St. Helens last erupt ?	ENTY:event
Italy is the largest producer of what ?	DESC:manner
What U.S. state is Fort Knox in ?	ENTY:lang
What U.S. city 's skyline boasts the Gateway Arch ?	ENTY:termeq
What is crabgrass ?	ENTY:dismed
What was Einstein 's birthplace ?	ENTY:plant
In what country is a stuck-out tongue a friendly greeting ?	ENTY:substance
What 's the name of Pittsburgh 's baseball team ?	ENTY:cremat
What cathedral was Thomas Becket murdered in ?	ENTY:plant
Where was the Ligurian Republic , 1797-185 , ?	ENTY:plant
What is goulash ?	ENTY:dismed
Who plays shortstop for Charlie Brown 's baseball team ?	ENTY:color
How long does it take for Spider-Man 's web to evaporate ?	DESC:reason
Who 's the only man to have won the Olympic decathlon twice ?	ENTY:color
What six-foot temperance advocate wielded her hatchet on saloons ?	ENTY:color
Who invented volleyball ?	ENTY:color
What does palindromic mean ?	ENTY:dismed
What direction do the best surfing beaches face ?	ENTY:plant
What is your favorite color ?	ENTY:symbol
What city does McCarren Airport serve ?	ENTY:termeq
What are names of two old men who appear in the serial tv Muppets Show ?	ENTY:color
Which two states enclose Chesapeake Bay ?	ENTY:lang
Name of the lady the Great Gatsby pines for ?	ENTY:color
Where are all European and American eels born ?	ENTY:plant
What country contains Africa 's northernmost point ?	ENTY:substance
What vehicles are raced in the Tour de France ?	NUM:period
Of children between the ages of two and eleven , what percentage watch `` The Simpsons '' ?	NUM:count
What 's the U.S. Navy hymn ?	ABBR:exp
How many sides does a heptagon have ?	ENTY:other
When was Yemen reunified ?	ENTY:event
What name did football 's New York Titans adopt in 1963 ?	ENTY:cremat
How do telephones work ?	ABBR:abb
Where did the myth of Santa Claus originate ?	ENTY:plant
Who lives at 24 Sussex Drive , Ottawa ?	ENTY:color
How many Stradivarius violins were ever made ?	ENTY:other
Who painted Mother and Child ?	ENTY:color
Who did Dita Beard work for ?	ENTY:color
Who is the richest woman in the world ?	ENTY:color
What is a fear of strong light ?	ENTY:word
When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?	ENTY:cremat
What function does a community 's water tower serve ?	ENTY:food
What is the origin of the word `` pallbearer ? ''	ENTY:letter
Which two inventors invented Post-its ?	ENTY:color
What is a fear of sinning ?	ENTY:word
What are the unemployment statistics for the years 1965 and 1990 ?	ENTY:plant
What non-alcoholic syrup is made from pomegranate juice ?	ENTY:sport
How much Coca Cola is drunk in one day in the world ?	ENTY:other
How is Easter Sunday 's date determined ?	ABBR:abb
What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?	NUM:period
What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?	HUM:ind
Which sex is twice as likely to contract leprosy ?	ENTY:plant
How fast is light ?	LOC:other
What South American capital is the world 's highest ?	ENTY:termeq
What is Archimedes famous for ?	ENTY:food
How does a chick breathe inside an egg ?	ABBR:abb
What is software piracy ?	ENTY:dismed
Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?	ENTY:color
What is digitalis ?	ENTY:dismed
What sea is Bombay on ?	ENTY:plant
What 's the oldest capital city in the Americas ?	ENTY:termeq
What is a caul ?	ENTY:dismed
What animal 's tail is called a brush ?	ENTY:animal
Who made Stonehenge ?	ENTY:color
What do sailors use to measure time ?	HUM:desc
What 's the score of a forfeited baseball game ?	ENTY:plant
What is the Lost Colony ?	ENTY:dismed
Name a film in which Jude Law acted .	ABBR:exp
What does a pedometer measure ?	ENTY:plant
Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?	ENTY:sport
What man-made waterways is 1.76 miles long ?	ENTY:plant
What month , date , and year did Charles I die ?	ENTY:event
What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?	ENTY:plant
Who wrote the song , `` Silent Night '' ?	ENTY:color
What is a fear of parasites ?	ENTY:word
Who accompanied Space Ghost on his missions ?	ENTY:color
